19,20,25,16,21,45,24,22,0
20,20,27,16,22,45,24,21,0
20,20,25,17,21,37,26,20,0
19,17,24,17,21,37,23,16,0
17,15,21,16,21,43,26,16,0
15,14,17,15,22,47,24,15,0
14,14,15,15,21,48,24,15,0
14,13,15,14,20,44,20,17,0
14,13,14,13,19,47,22,16,0
13,13,15,14,19,40,27,16,0
13,14,15,15,17,37,26,17,0
12,13,15,15,18,43,27,17,0
13,14,16,15,18,45,28,16,0
13,13,15,14,17,43,27,14,0
14,13,15,14,16,42,19,14,0
13,11,14,12,17,38,23,15,0
13,13,13,14,18,32,24,15,0
13,14,14,14,20,38,25,15,0
12,15,14,17,20,38,24,17,0
12,14,14,16,21,37,24,17,0
12,14,14,17,20,39,22,16,0
11,13,15,18,18,37,19,17,0
11,12,14,19,17,29,17,16,0
11,11,12,17,18,29,23,15,0
11,14,14,20,18,38,23,15,0
12,14,14,19,19,36,24,14,0
13,15,13,19,20,36,24,14,0
14,15,13,18,20,36,24,15,0
14,15,14,20,21,35,19,15,0
14,13,13,18,18,25,19,17,0
13,14,15,18,21,36,19,16,0
12,15,16,18,22,47,26,17,0
11,13,15,19,21,47,27,17,0
11,13,15,17,19,47,27,15,0
11,14,17,19,20,48,28,13,0
12,14,16,20,19,45,27,15,0
12,13,14,19,16,39,21,14,0
14,16,19,19,21,56,28,15,0
13,16,18,19,22,56,28,16,0
13,14,17,18,20,55,28,17,0
11,16,18,17,20,55,29,16,0
12,16,18,16,19,53,28,15,0
11,13,15,16,15,37,21,14,0
11,14,15,16,17,39,27,16,0
13,15,13,14,17,39,27,14,0
13,13,14,14,17,38,27,14,0
12,13,14,14,16,37,26,13,0
13,15,13,11,17,42,25,13,0
14,15,13,14,16,46,17,11,0
12,15,13,15,19,48,23,13,0
13,14,12,14,18,47,24,12,0
13,15,11,15,18,47,25,13,0
14,14,11,16,18,41,25,12,0
13,14,11,15,16,35,27,12,0
15,14,14,16,18,44,25,14,0
14,15,16,19,21,51,27,14,0
14,15,16,20,22,53,28,15,0
11,15,16,18,22,52,28,15,0
11,15,17,18,22,53,26,14,0
10,14,14,18,18,44,26,12,0
11,13,16,15,16,40,22,12,0
12,12,17,13,17,40,27,11,0
13,10,17,13,17,42,28,13,0
13,10,16,13,17,42,27,15,0
15,11,16,10,18,42,26,16,0
15,12,16,13,16,37,25,16,0
14,12,13,14,15,35,18,17,0
13,14,14,15,17,43,20,17,0
13,14,13,17,18,49,23,15,0
13,16,13,18,18,48,22,15,0
13,15,12,17,20,50,22,15,0
14,16,12,17,19,48,22,15,0
15,15,11,17,20,47,20,17,0
15,14,13,14,19,39,17,18,0
14,13,15,12,18,40,23,17,0
15,12,15,12,16,43,24,18,0
14,13,15,13,16,42,25,17,0
14,14,16,12,12,34,22,14,0
15,14,15,13,13,33,24,13,0
14,14,15,14,15,37,18,13,0
14,16,16,16,17,52,24,11,0
15,15,16,16,18,52,23,11,0
16,14,18,17,21,54,25,11,0
16,16,18,17,21,55,24,13,0
16,14,17,18,19,51,24,13,0
14,14,15,15,18,30,17,13,0
13,14,15,15,20,40,16,13,0
10,15,14,15,18,41,22,14,0
11,13,13,13,17,41,22,13,0
10,13,13,13,16,42,23,12,0
11,12,12,13,16,44,24,13,0
12,15,12,12,15,37,25,15,0
12,15,10,11,15,36,19,14,0
13,19,13,11,16,42,24,15,0
14,19,15,10,16,42,24,16,0
13,20,17,10,17,39,24,16,0
14,19,18,12,16,36,23,14,0
13,20,18,12,17,47,24,15,0
12,17,17,13,17,40,20,13,0
11,17,17,13,19,43,21,15,0
12,16,19,13,19,47,26,15,0
12,17,17,13,18,48,26,18,0
