1006,709,439,1074,701,1182,1323,969,1
1075,783,511,1088,776,1186,1315,992,1
1147,855,510,1038,792,1183,1293,1021,1
1191,919,527,1033,801,1178,1246,1042,1
1207,913,498,981,781,1091,1162,1049,1
1346,967,518,997,774,1182,1094,1056,1
1319,1012,470,980,708,1256,1236,1076,1
1294,974,469,928,713,1245,1239,968,1
1266,914,454,931,764,1194,1223,1037,1
1321,943,490,930,795,1217,1243,1017,1
1222,918,510,940,789,1120,1226,1034,1
1252,907,493,940,799,1064,1076,1025,1
1267,878,487,964,748,1119,1097,1067,1
1289,882,483,978,672,1065,1100,913,1
1197,787,523,964,682,1050,1125,873,1
1190,833,517,875,605,979,1157,813,1
1179,801,522,871,668,1025,1251,810,1
1116,839,589,925,758,1035,1310,798,1
1106,929,673,1041,785,1062,1274,847,1
1219,1006,601,1016,707,1105,1266,903,1
1259,938,595,1053,739,1060,1259,916,1
1221,886,572,1083,698,1070,1198,858,1
1294,830,507,1051,657,987,1070,873,1
1259,751,433,945,662,1053,1147,941,1
1218,730,498,983,705,1016,1070,966,1
1103,786,468,923,654,1116,1035,965,1
1054,792,507,887,660,1030,1163,959,1
983,864,510,854,602,1105,1237,956,1
1041,842,491,843,540,1025,1185,914,1
1122,810,499,930,552,1106,1308,859,1
1130,860,518,1040,614,1153,1342,878,1
1206,903,521,1046,617,1203,1311,964,1
1205,840,525,1077,660,1178,1283,989,1
1240,810,516,1025,741,1232,1324,973,1
1132,900,504,984,769,1232,1242,1060,1
1157,834,484,890,734,1201,1211,1069,1
1223,764,441,876,730,1193,1158,988,1
1322,773,500,970,755,1170,1166,978,1
1244,762,515,1065,760,1242,1103,994,1
1304,655,455,969,691,1188,1123,861,1
1292,706,441,965,724,1212,1163,901,1
1171,722,512,990,701,1233,1138,871,1
1094,717,436,924,675,1259,1118,912,1
1098,770,408,824,607,1126,1122,876,1
1065,747,414,867,620,1166,1024,932,1
1053,683,464,941,599,1090,977,855,1
1002,722,381,866,571,1055,971,936,1
1000,797,458,909,616,1001,1010,950,1
941,721,448,875,630,1123,1051,929,1
787,699,460,843,644,1067,1096,899,1
980,721,422,795,608,1156,1193,914,1
1078,787,425,792,648,1248,1149,895,1
1076,741,354,807,557,1320,1057,777,1
1237,748,392,874,525,1308,1092,867,1
1362,748,387,889,504,1320,1149,965,1
1292,754,352,808,479,1326,1068,992,1
1294,732,374,881,436,1251,1173,963,1
1341,668,348,810,475,1186,1262,968,1
1258,669,303,740,462,1132,1253,883,1
1250,778,363,816,479,1058,1267,890,1
1268,726,428,899,549,945,1313,826,1
1337,687,436,959,556,926,1301,914,1
1389,737,463,972,531,994,1270,943,1
1392,775,490,1038,578,963,1255,985,1
1380,791,494,982,590,1031,1230,868,1
1351,813,472,962,544,1108,1232,956,1
1309,760,470,904,576,1090,1216,879,1
1171,788,552,959,612,1106,1296,975,1
1205,751,530,922,606,1151,1254,1061,1
1206,725,499,906,574,1103,1298,1067,1
1417,787,524,930,612,1073,1334,1017,1
1351,796,546,920,631,1110,1297,1033,1
1413,776,477,827,640,1106,1240,954,1
1372,853,486,831,652,1043,1274,867,1
1336,755,516,939,670,1085,1229,869,1
1131,700,477,943,649,1063,1136,916,1
1158,735,522,986,618,1066,1180,895,1
1165,786,563,1066,576,952,1182,866,1
1324,812,642,1140,643,1060,1238,1002,1
1347,828,648,1113,669,1045,1244,999,1
1307,791,648,1147,638,1018,1229,936,1
