18,12,17,88,321,178,49,75,0
18,14,16,83,270,158,48,75,0
18,18,17,83,282,258,40,44,0
20,18,19,90,363,256,41,61,0
20,21,28,112,369,280,41,72,0
24,23,28,113,386,290,40,104,0
23,21,28,113,394,297,38,137,0
24,18,28,111,386,202,48,152,0
24,25,31,139,448,207,47,148,0
26,28,26,120,423,190,48,147,0
22,26,26,120,391,176,49,128,0
23,27,25,119,388,165,59,107,0
28,28,28,137,442,155,54,144,0
27,25,26,121,383,216,58,161,0
28,23,24,122,373,218,58,215,0
30,23,26,122,417,218,60,228,0
29,24,26,128,435,231,54,227,0
25,24,30,135,381,233,53,200,0
24,22,36,179,412,162,47,186,0
20,21,37,181,415,174,51,129,0
27,22,36,184,381,186,63,152,0
29,22,40,190,434,208,67,174,0
27,21,35,175,428,204,69,173,0
29,18,26,123,320,213,74,185,0
30,19,25,122,371,249,70,177,0
24,19,26,124,439,238,59,139,0
23,19,20,114,397,212,52,102,0
27,20,20,114,400,223,64,150,0
34,21,22,107,401,229,82,168,0
34,20,22,112,350,164,84,171,0
34,20,23,139,367,210,84,177,0
33,17,24,148,361,225,96,178,0
36,17,23,145,359,219,99,161,0
31,16,22,143,376,207,104,165,0
30,16,31,184,400,209,106,167,0
31,17,34,179,308,188,106,182,0
34,20,34,185,367,169,97,226,0
27,19,34,186,370,170,95,227,0
29,21,36,190,364,175,86,228,0
29,24,37,148,455,205,95,235,0
29,26,35,140,495,277,106,222,0
30,26,39,184,448,281,110,180,0
31,27,39,192,459,278,106,169,0
29,27,40,194,511,294,100,174,0
28,26,38,226,443,282,93,174,0
30,24,37,222,442,196,85,172,0
26,23,33,178,466,214,91,190,0
27,25,36,182,553,237,93,183,0
26,27,36,187,532,218,85,144,0
30,30,38,162,562,207,79,125,0
30,31,39,165,580,206,75,117,0
35,36,52,186,651,193,59,71,0
46,57,64,177,571,160,43,50,0
48,62,69,173,539,146,40,36,0
45,61,68,166,511,131,38,33,0
49,65,81,175,525,118,35,30,0
51,74,92,160,484,88,35,31,0
42,62,85,161,483,84,32,27,0
39,58,92,187,498,80,30,26,0
39,59,109,209,461,77,31,26,0
33,55,110,198,375,73,29,21,0
24,39,106,204,248,54,26,18,0
20,39,116,217,235,65,27,16,0
18,36,112,240,217,77,27,16,0
23,36,106,237,212,96,37,14,0
22,38,104,250,157,90,36,15,0
22,37,95,237,138,88,33,16,0
22,35,98,260,163,77,33,15,0
25,41,118,269,262,77,34,17,0
21,36,110,262,270,76,21,18,0
