4,30,42,159,42,121,32,140,37
4,31,38,164,37,127,35,143,39
4,32,36,163,32,131,32,139,38
4,31,37,161,31,132,33,128,37
4,36,39,165,35,133,37,125,35
4,37,42,166,40,132,40,124,35
4,35,41,160,42,133,40,116,33
4,32,39,146,41,114,42,104,31
4,31,35,128,38,100,39,93,29
4,27,31,110,38,88,42,83,28
4,25,26,93,32,80,37,68,28
4,23,21,74,28,59,36,55,26
4,23,20,60,25,49,35,49,24
4,21,21,50,27,41,36,43,22
4,17,23,42,24,37,26,36,24
4,18,22,37,23,36,27,34,22
4,17,24,35,24,36,23,32,21
4,19,23,26,23,38,21,27,20
4,18,20,23,22,37,23,27,21
4,19,19,22,23,39,24,25,19
4,18,20,20,26,36,26,26,20
4,18,18,20,26,34,28,26,19
4,19,20,22,27,34,28,26,19
4,20,21,25,25,31,27,25,20
4,21,22,26,26,29,26,27,20
4,21,22,28,27,28,24,28,19
4,21,21,31,26,30,23,30,21
4,20,21,31,27,23,25,28,23
4,20,23,31,28,24,25,32,23
4,19,22,32,28,24,26,31,22
4,18,22,31,25,24,26,28,21
4,17,23,28,27,22,26,26,19
4,21,21,27,27,25,23,29,18
4,20,20,26,28,26,24,27,21
4,20,22,27,26,29,23,27,21
4,21,20,28,30,44,23,29,24
4,21,19,28,31,53,25,30,23
5,19,21,27,31,54,27,28,24
5,20,19,27,28,54,25,29,21
5,20,16,25,33,53,25,30,23
5,20,17,26,31,43,24,31,21
5,21,18,27,31,30,24,31,21
5,18,15,27,33,27,23,34,21
5,17,17,29,33,31,25,34,20
5,17,22,29,29,31,25,35,18
5,18,22,28,27,34,24,34,22
5,19,23,29,28,34,28,36,23
5,18,25,32,27,37,27,33,22
5,18,23,33,30,35,25,32,25
5,18,19,33,30,39,25,35,26
5,17,20,32,30,34,29,34,24
5,14,20,33,28,38,26,34,24
5,13,18,32,28,35,30,34,24
5,15,20,28,26,34,31,35,21
5,13,20,26,27,30,31,28,22
5,14,21,27,27,34,29,31,19
5,14,21,23,27,34,26,31,20
5,16,20,23,26,34,22,32,20
5,17,20,22,27,35,22,31,20
5,17,20,23,27,34,23,31,18
5,19,18,21,27,31,20,29,21
5,20,17,21,27,28,24,25,19
5,19,17,20,30,28,23,24,21
5,18,16,20,29,28,22,28,22
5,18,16,21,25,30,23,28,24
5,20,15,23,27,27,25,29,22
5,18,15,22,28,29,22,30,23
5,22,15,23,26,27,26,31,22
5,21,16,24,25,28,27,26,21
5,23,14,22,26,26,25,25,20
5,20,16,19,24,29,24,22,23
5,22,19,22,26,28,26,25,22
5,20,20,22,24,31,26,24,25
5,21,20,25,25,30,28,28,27
5,19,22,25,26,30,29,30,25
5,18,21,28,27,27,29,30,26
5,18,20,31,27,32,28,29,26
5,18,18,32,28,30,25,28,24
